t_s,px,py,pz,vn,ve,vd,qw,qx,qy,qz,bgx,bgy,bgz,bax,bay,baz,P_px,P_py,P_pz,P_vn,P_ve,P_vd,P_rn,P_re,P_rd,P_bgx,P_bgy,P_bgz,P_bax,P_bay,P_baz,innov_pn,innov_pe,innov_pd,innov_vn,innov_ve,innov_vd,S_pn,S_pe,S_pd,S_vn,S_ve,S_vd,rejected
37033.759,1545871.875000,5088043.000000,3510410.000000,-53.902569,7.690947,44.000237,0.086926,-0.033455,-0.594926,0.798365,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135529,0.131524,0.132541,0.000900,0.000567,0.000707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.766,1545871.875000,5088043.000000,3510409.500000,-53.957020,7.702981,44.043476,0.086925,-0.033339,-0.594739,0.798510,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135592,0.131578,0.132601,0.000901,0.000568,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.773,1545871.750000,5088043.000000,3510409.000000,-54.012604,7.715425,44.087357,0.086924,-0.033213,-0.594542,0.798662,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135657,0.131634,0.132662,0.000902,0.000568,0.000709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.780,1545871.625000,5088043.000000,3510408.500000,-54.068356,7.727769,44.131096,0.086926,-0.033093,-0.594358,0.798804,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135721,0.131689,0.132723,0.000903,0.000569,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.787,1545871.625000,5088043.000000,3510408.000000,-54.124046,7.740300,44.174961,0.086930,-0.032966,-0.594168,0.798950,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135786,0.131745,0.132784,0.000904,0.000569,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.794,1545871.500000,5088043.000000,3510407.500000,-54.179146,7.752463,44.218002,0.086931,-0.032842,-0.593981,0.799094,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135849,0.131800,0.132844,0.000905,0.000570,0.000711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.802,1545871.500000,5088043.000000,3510407.000000,-54.234970,7.765001,44.261837,0.086928,-0.032722,-0.593788,0.799243,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.135914,0.131855,0.132905,0.000906,0.000570,0.000712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.907,1545870.500000,5088042.500000,3510399.500000,-55.046455,7.949065,44.904892,0.086957,-0.030885,-0.591062,0.801331,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.136872,0.132676,0.133809,0.000921,0.000578,0.000724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.914,1545870.375000,5088042.500000,3510399.000000,-55.101536,7.961615,44.948528,0.086951,-0.030761,-0.590878,0.801472,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.136938,0.132732,0.133870,0.000922,0.000579,0.000725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.921,1545870.375000,5088042.500000,3510398.500000,-55.156887,7.974176,44.993011,0.086948,-0.030637,-0.590690,0.801615,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137004,0.132789,0.133933,0.000923,0.000579,0.000726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.928,1545870.250000,5088042.500000,3510398.000000,-55.212379,7.986551,45.037350,0.086940,-0.030510,-0.590502,0.801759,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137071,0.132846,0.133996,0.000924,0.000580,0.000727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.935,1545870.250000,5088042.000000,3510397.500000,-55.268421,7.999167,45.081509,0.086942,-0.030383,-0.590311,0.801904,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137138,0.132903,0.134059,0.000925,0.000580,0.000728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.943,1545870.125000,5088042.000000,3510397.000000,-55.323936,8.012024,45.126083,0.086945,-0.030259,-0.590123,0.802047,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137205,0.132960,0.134122,0.000926,0.000581,0.000728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.950,1545870.125000,5088042.000000,3510396.500000,-55.379444,8.024841,45.169655,0.086946,-0.030137,-0.589937,0.802189,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137271,0.133016,0.134184,0.000927,0.000581,0.000729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.957,1545870.000000,5088042.000000,3510396.000000,-55.434792,8.037653,45.214417,0.086941,-0.030020,-0.589747,0.802334,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137338,0.133073,0.134247,0.000928,0.000582,0.000730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.964,1545869.875000,5088042.000000,3510395.500000,-55.490417,8.050310,45.259037,0.086944,-0.029906,-0.589560,0.802475,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137405,0.133131,0.134310,0.000929,0.000582,0.000731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.971,1545869.875000,5088042.000000,3510395.000000,-55.546520,8.062865,45.303543,0.086945,-0.029782,-0.589373,0.802616,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137473,0.133188,0.134373,0.000930,0.000583,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.978,1545869.750000,5088042.000000,3510394.500000,-55.602371,8.075745,45.347687,0.086944,-0.029655,-0.589179,0.802764,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137540,0.133245,0.134437,0.000931,0.000583,0.000733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.986,1545869.750000,5088042.000000,3510394.000000,-55.658699,8.088467,45.392906,0.086938,-0.029530,-0.588993,0.802905,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137609,0.133304,0.134501,0.000932,0.000584,0.000733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37033.993,1545869.625000,5088042.000000,3510393.500000,-55.714485,8.101414,45.437340,0.086947,-0.029402,-0.588797,0.803053,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137676,0.133361,0.134565,0.000933,0.000585,0.000734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.000,1545869.625000,5088042.000000,3510393.000000,-55.770660,8.114444,45.481617,0.086949,-0.029271,-0.588609,0.803195,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137744,0.133419,0.134628,0.000934,0.000585,0.000735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.007,1545869.500000,5088042.000000,3510392.500000,-55.826408,8.127007,45.526371,0.086944,-0.029147,-0.588423,0.803336,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137812,0.133477,0.134692,0.000935,0.000586,0.000736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.014,1545869.375000,5088042.000000,3510392.000000,-55.881588,8.139754,45.570267,0.086948,-0.029024,-0.588241,0.803474,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.137879,0.133534,0.134755,0.000936,0.000586,0.000737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.120,1545868.375000,5088041.500000,3510384.250000,-56.699203,8.330475,46.227062,0.086962,-0.027228,-0.585472,0.805555,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.138887,0.134387,0.135700,0.000951,0.000594,0.000749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.127,1545868.375000,5088041.500000,3510383.750000,-56.754383,8.343443,46.271477,0.086966,-0.027107,-0.585284,0.805695,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.138956,0.134445,0.135764,0.000952,0.000595,0.000750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.134,1545868.250000,5088041.500000,3510383.250000,-56.810040,8.356677,46.316986,0.086965,-0.026984,-0.585096,0.805836,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.139026,0.134504,0.135830,0.000954,0.000595,0.000751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.141,1545868.125000,5088041.500000,3510382.750000,-56.866966,8.369742,46.362900,0.086962,-0.026850,-0.584907,0.805978,0.011537,0.002023,-0.000625,-0.461412,-2.147555,-1.806457,0.139097,0.134563,0.135896,0.000955,0.000596,0.000752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.951294,261.546844,110.145119,9.074415,5.149323,68.995789,6.385928,6.381898,6.382907,0.010912,0.010565,0.010701,0
37034.164,1545873.000000,5088045.500000,3510415.000000,-53.402370,8.002317,42.609070,0.095851,-0.028917,-0.599312,0.794230,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134191,0.130354,0.131279,0.000871,0.000560,0.000698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.171,1545872.875000,5088045.500000,3510414.500000,-53.456696,8.014953,42.651894,0.095848,-0.028790,-0.599129,0.794373,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134254,0.130409,0.131339,0.000871,0.000560,0.000699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.178,1545872.875000,5088045.000000,3510414.000000,-53.511219,8.027722,42.694504,0.095848,-0.028671,-0.598946,0.794516,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134317,0.130464,0.131399,0.000872,0.000561,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.185,1545872.750000,5088045.000000,3510413.500000,-53.565956,8.040703,42.737118,0.095847,-0.028545,-0.598766,0.794656,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134381,0.130519,0.131459,0.000873,0.000561,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.192,1545872.750000,5088045.000000,3510413.000000,-53.620373,8.053405,42.779907,0.095850,-0.028424,-0.598580,0.794800,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134444,0.130574,0.131520,0.000874,0.000562,0.000701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.200,1545872.625000,5088045.000000,3510412.500000,-53.675533,8.066254,42.823368,0.095857,-0.028299,-0.598388,0.794948,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134508,0.130630,0.131581,0.000875,0.000562,0.000702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.207,1545872.500000,5088045.000000,3510412.000000,-53.730305,8.078937,42.866119,0.095855,-0.028175,-0.598204,0.795091,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134572,0.130685,0.131641,0.000876,0.000563,0.000703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.214,1545872.500000,5088045.000000,3510411.500000,-53.784492,8.091405,42.909214,0.095850,-0.028042,-0.598021,0.795234,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134635,0.130741,0.131701,0.000877,0.000564,0.000704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.221,1545872.375000,5088045.000000,3510411.000000,-53.838871,8.103864,42.952530,0.095855,-0.027912,-0.597836,0.795377,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134699,0.130796,0.131762,0.000878,0.000564,0.000704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.229,1545872.375000,5088045.000000,3510410.500000,-53.893642,8.116750,42.995438,0.095857,-0.027786,-0.597652,0.795520,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134763,0.130852,0.131822,0.000879,0.000565,0.000705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.236,1545872.250000,5088045.000000,3510410.000000,-53.948170,8.129602,43.038647,0.095860,-0.027665,-0.597464,0.795665,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134827,0.130907,0.131883,0.000880,0.000565,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.243,1545872.250000,5088045.000000,3510409.500000,-54.002785,8.142501,43.081741,0.095861,-0.027537,-0.597280,0.795807,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134891,0.130963,0.131944,0.000881,0.000566,0.000707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.250,1545872.125000,5088045.000000,3510409.000000,-54.056702,8.154849,43.124172,0.095861,-0.027414,-0.597098,0.795948,0.012258,0.001572,-0.000645,-0.495718,-2.060259,-1.848332,0.134954,0.131017,0.132004,0.000882,0.000566,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.874649,261.347961,141.664780,10.082150,4.392784,73.029015,6.389097,6.384563,6.385896,0.010955,0.010596,0.010752,0
37034.385,1545875.375000,5088048.500000,3510429.750000,-51.789345,8.003847,40.474514,0.103714,-0.027300,-0.606854,0.787545,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131443,0.127925,0.128669,0.000823,0.000541,0.000672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.392,1545875.375000,5088048.500000,3510429.250000,-51.843170,8.016937,40.516579,0.103710,-0.027173,-0.606673,0.787689,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131503,0.127979,0.128727,0.000824,0.000542,0.000673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.399,1545875.250000,5088048.000000,3510428.750000,-51.896351,8.029865,40.558296,0.103707,-0.027044,-0.606494,0.787832,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131563,0.128032,0.128784,0.000825,0.000542,0.000674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.406,1545875.250000,5088048.000000,3510428.500000,-51.949360,8.042576,40.599941,0.103700,-0.026922,-0.606317,0.787973,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131623,0.128085,0.128842,0.000826,0.000543,0.000674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.413,1545875.125000,5088048.000000,3510428.000000,-52.002480,8.055258,40.641674,0.103693,-0.026796,-0.606135,0.788118,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131683,0.128138,0.128899,0.000827,0.000543,0.000675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.421,1545875.125000,5088048.000000,3510427.500000,-52.056107,8.068269,40.683075,0.103696,-0.026672,-0.605955,0.788260,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131742,0.128191,0.128957,0.000828,0.000544,0.000676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.428,1545875.000000,5088048.000000,3510427.000000,-52.109501,8.081092,40.724934,0.103695,-0.026550,-0.605775,0.788403,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131803,0.128244,0.129014,0.000828,0.000544,0.000677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.435,1545875.000000,5088048.000000,3510426.500000,-52.161896,8.093740,40.765972,0.103698,-0.026429,-0.605595,0.788545,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131862,0.128297,0.129071,0.000829,0.000545,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.442,1545874.875000,5088048.000000,3510426.000000,-52.215275,8.106674,40.807686,0.103697,-0.026308,-0.605414,0.788688,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131922,0.128350,0.129129,0.000830,0.000545,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.449,1545874.875000,5088048.000000,3510425.500000,-52.268417,8.119604,40.849495,0.103695,-0.026190,-0.605233,0.788831,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.131983,0.128404,0.129187,0.000831,0.000546,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.457,1545874.750000,5088048.000000,3510425.000000,-52.321564,8.132600,40.891266,0.103688,-0.026058,-0.605049,0.788977,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.132043,0.128457,0.129245,0.000832,0.000546,0.000680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.464,1545874.750000,5088048.000000,3510424.500000,-52.375656,8.145433,40.933445,0.103692,-0.025932,-0.604860,0.789126,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.132104,0.128511,0.129303,0.000833,0.000547,0.000681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.471,1545874.625000,5088048.000000,3510424.000000,-52.429234,8.158343,40.974903,0.103685,-0.025809,-0.604679,0.789269,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.132165,0.128565,0.129361,0.000834,0.000547,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.478,1545874.625000,5088048.000000,3510423.500000,-52.482620,8.171291,41.016453,0.103695,-0.025676,-0.604500,0.789410,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.132226,0.128619,0.129420,0.000835,0.000548,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.675,1545872.750000,5088047.500000,3510410.500000,-53.945499,8.528489,42.164024,0.103663,-0.022266,-0.599530,0.793298,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.133922,0.130109,0.131039,0.000859,0.000562,0.000704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.682,1545872.625000,5088047.500000,3510410.000000,-53.998123,8.541748,42.206093,0.103658,-0.022145,-0.599349,0.793439,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.133984,0.130164,0.131099,0.000860,0.000562,0.000705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.689,1545872.625000,5088047.500000,3510409.500000,-54.051846,8.554836,42.248203,0.103659,-0.022028,-0.599170,0.793577,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134048,0.130219,0.131160,0.000861,0.000563,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.696,1545872.500000,5088047.500000,3510409.000000,-54.104588,8.568204,42.290215,0.103651,-0.021906,-0.598989,0.793718,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134111,0.130274,0.131220,0.000862,0.000563,0.000707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
